Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note,,,,
FS,Suite of Food Security Indicators,104,Myanmar,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,104,Myanmar,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,516,Namibia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,34.3,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,516,Namibia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,32.3,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,516,Namibia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,36.2,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,520,Nauru,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,520,Nauru,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,520,Nauru,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,524,Nepal,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,12.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,524,Nepal,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,10.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,524,Nepal,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,14.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,540,New Caledonia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,540,New Caledonia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,540,New Caledonia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,554,New Zealand,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,554,New Zealand,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,554,New Zealand,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,558,Nicaragua,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,558,Nicaragua,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,558,Nicaragua,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,562,Niger,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,31.6,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,562,Niger,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,28.3,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,562,Niger,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,34.9,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,566,Nigeria,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,21.5,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,566,Nigeria,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,19.5,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,566,Nigeria,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,23.5,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,570,Niue,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,570,Niue,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,570,Niue,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,807,North Macedonia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,807,North Macedonia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,807,North Macedonia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,8.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,578,Norway,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,578,Norway,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,578,Norway,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,512,Oman,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,512,Oman,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,512,Oman,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,586,Pakistan,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,18.4,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,586,Pakistan,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,17,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,586,Pakistan,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,19.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,585,Palau,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,585,Palau,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,585,Palau,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.6,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.6,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.5,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,591,Panama,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,591,Panama,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,591,Panama,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,598,Papua New Guinea,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,598,Papua New Guinea,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,598,Papua New Guinea,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,600,Paraguay,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,600,Paraguay,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.7,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,600,Paraguay,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.4,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,604,Peru,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,604,Peru,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,604,Peru,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,608,Philippines,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.5,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,608,Philippines,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.1,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,608,Philippines,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,616,Poland,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,616,Poland,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,616,Poland,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,620,Portugal,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,620,Portugal,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,620,Portugal,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,630,Puerto Rico,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,630,Puerto Rico,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,630,Puerto Rico,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,634,Qatar,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,634,Qatar,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,634,Qatar,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,410,Republic of Korea,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,410,Republic of Korea,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,<0.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,410,Republic of Korea,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,498,Republic of Moldova,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,498,Republic of Moldova,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,498,Republic of Moldova,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,642,Romania,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,642,Romania,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,642,Romania,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,643,Russian Federation,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,<0.5,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,643,Russian Federation,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,<0.5,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,643,Russian Federation,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,<0.5,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,646,Rwanda,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,646,Rwanda,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,646,Rwanda,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,659,Saint Kitts and Nevis,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,659,Saint Kitts and Nevis,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,659,Saint Kitts and Nevis,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,662,Saint Lucia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,662,Saint Lucia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,662,Saint Lucia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,670,Saint Vincent and the Grenadines,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,10.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,670,Saint Vincent and the Grenadines,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,9.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,670,Saint Vincent and the Grenadines,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,11,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,882,Samoa,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,882,Samoa,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,882,Samoa,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,14.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,11.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,17.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,682,Saudi Arabia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,682,Saudi Arabia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,682,Saudi Arabia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,686,Senegal,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,10.9,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,686,Senegal,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,9.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,686,Senegal,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,12,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,688,Serbia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,688,Serbia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,688,Serbia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,690,Seychelles,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.3,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,690,Seychelles,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.4,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,690,Seychelles,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.2,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,694,Sierra Leone,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,31.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,694,Sierra Leone,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,28,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,694,Sierra Leone,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,35.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,702,Singapore,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,702,Singapore,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,702,Singapore,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,703,Slovakia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,703,Slovakia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,703,Slovakia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,705,Slovenia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,1.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,705,Slovenia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,0.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,705,Slovenia,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,90,Solomon Islands,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,90,Solomon Islands,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,90,Solomon Islands,61212,Confidence interval: Upper bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,706,Somalia,6121,Value,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,43.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,706,Somalia,61211,Confidence interval: Lower bound,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,40.5,A,Official figure,FAO data,,,,
